price,bed_rooms,bath_rooms,sq_ft,lot_size,price_per_sq_ft,geo_distance_km,bed_to_bath_ratio,median_homeprice_byzip,Median_income,Population,percapitmedianzipprice
441490.0,4.0,3.0,2350.0,0.223,187.86808510638298,82.40257476802657,0.75,249990.0,55587.9463,39817.0,6.278474018635256
387990.0,4.0,2.0,1900.0,0.223,204.20526315789473,82.40257476802657,0.5,249990.0,55587.9463,39817.0,6.278474018635256
403490.0,3.0,2.0,1970.0,0.223,204.81725888324874,82.40257476802657,0.6666666666666666,249990.0,55587.9463,39817.0,6.278474018635256
390490.0,4.0,2.0,1900.0,0.223,205.52105263157895,82.40257476802657,0.5,249990.0,55587.9463,39817.0,6.278474018635256
431490.0,3.0,2.5,2250.0,0.223,191.77333333333334,82.40257476802657,0.8333333333333334,249990.0,55587.9463,39817.0,6.278474018635256
405990.0,3.0,2.0,1970.0,0.223,206.08629441624365,82.40257476802657,0.6666666666666666,249990.0,55587.9463,39817.0,6.278474018635256
384490.0,4.0,2.5,1850.0,0.223,207.83243243243243,82.40257476802657,0.625,249990.0,55587.9463,39817.0,6.278474018635256
384490.0,4.0,2.0,1850.0,0.223,207.83243243243243,82.40257476802657,0.5,249990.0,55587.9463,39817.0,6.278474018635256
339490.0,4.0,2.0,1650.0,0.223,205.75151515151515,82.40257476802657,0.5,249990.0,55587.9463,39817.0,6.278474018635256
344490.0,4.0,2.0,1700.0,0.223,202.64117647058825,82.40257476802657,0.5,249990.0,55587.9463,39817.0,6.278474018635256
441490.0,4.0,3.0,2350.0,0.223,187.86808510638298,82.40257476802657,0.75,249990.0,55587.9463,39817.0,6.278474018635256
469490.0,4.0,3.0,2500.0,0.223,187.796,82.40257476802657,0.75,249990.0,55587.9463,39817.0,6.278474018635256
409490.0,4.0,2.5,2000.0,0.223,204.745,82.40257476802657,0.625,249990.0,55587.9463,39817.0,6.278474018635256
436490.0,4.0,3.0,2300.0,0.223,189.77826086956523,82.40257476802657,0.75,249990.0,55587.9463,39817.0,6.278474018635256
239900.0,3.0,2.0,1314.0,20.0,182.57229832572298,82.40257476802657,0.6666666666666666,177400.0,36120.6191,17995.0,9.858293970547374
110000.0,3.0,2.0,1874.0,0.17,58.69797225186766,82.40257476802657,0.6666666666666666,222450.0,50635.1587,26651.0,8.346778732505348
395000.0,3.0,2.0,2250.0,0.267,175.55555555555554,82.40257476802657,0.6666666666666666,480700.0,68795.4886,15680.0,30.65688775510204
379500.0,5.0,5.0,4977.0,1.085,76.25075346594333,82.40257476802657,1.0,291450.0,72427.1378,25521.0,11.420007053015164
232000.0,2.0,2.0,1863.0,0.226,124.53032742887815,82.40257476802657,1.0,272500.0,44225.2549,25121.0,10.847498109151706
195000.0,3.0,2.0,1155.0,0.229,168.83116883116884,82.40257476802657,0.6666666666666666,199950.0,38239.6412,30184.0,6.624370527431752
179900.0,3.0,2.0,1410.0,0.231,127.58865248226951,82.40257476802657,0.6666666666666666,195000.0,37011.0713,24959.0,7.812813013341881
205000.0,4.0,2.0,1793.0,0.193,114.3335192414947,82.40257476802657,0.5,291450.0,72427.1378,25521.0,11.420007053015164
210000.0,3.0,2.0,1628.0,0.151,128.992628992629,82.40257476802657,0.6666666666666666,272500.0,44225.2549,25121.0,10.847498109151706
250000.0,4.0,2.0,1560.0,0.16,160.25641025641025,82.40257476802657,0.5,195000.0,37011.0713,24959.0,7.812813013341881
414900.0,4.0,3.0,2340.0,1.02,177.30769230769232,82.40257476802657,0.75,300000.0,62706.6275,17526.0,17.117425539198905
168000.0,3.0,2.0,1696.0,0.416,99.05660377358491,82.40257476802657,0.6666666666666666,195000.0,37011.0713,24959.0,7.812813013341881
200000.0,3.0,3.0,1944.0,0.223,102.88065843621399,82.40257476802657,1.0,531401.0,70851.5692,9512.0,55.866379310344826
205000.0,3.0,2.0,1391.0,0.359,147.37598849748383,82.40257476802657,0.6666666666666666,225000.0,54783.5008,27969.0,8.04462083020487
209000.0,3.0,2.0,1680.0,2.494,124.4047619047619,82.40257476802657,0.6666666666666666,480700.0,68795.4886,15680.0,30.65688775510204
402000.0,3.0,2.0,2065.0,0.209,194.6731234866828,82.40257476802657,0.6666666666666666,480700.0,68795.4886,15680.0,30.65688775510204
479900.0,5.0,3.0,1874.0,0.519,256.08324439701175,82.40257476802657,0.6,373900.0,61300.4192,12114.0,30.865114743272247
474900.0,3.0,3.0,2390.0,0.204,198.70292887029288,82.40257476802657,1.0,480700.0,68795.4886,15680.0,30.65688775510204
385490.0,4.0,3.0,2034.0,0.223,189.52310717797442,82.40257476802657,0.75,480700.0,68795.4886,15680.0,30.65688775510204
445000.0,5.0,3.0,2900.0,0.275,153.44827586206895,82.40257476802657,0.6,239900.0,66107.5787,26494.0,9.054880350267986
353490.0,4.0,2.0,1796.0,0.223,196.8207126948775,82.40257476802657,0.5,480700.0,68795.4886,15680.0,30.65688775510204
232000.0,3.0,2.0,1560.0,0.164,148.71794871794873,82.40257476802657,0.6666666666666666,531401.0,70851.5692,9512.0,55.866379310344826
289000.0,4.0,2.0,1913.0,0.142,151.07161526398326,82.40257476802657,0.5,480700.0,68795.4886,15680.0,30.65688775510204
270000.0,4.0,2.0,1873.0,0.19,144.15376401494927,82.40257476802657,0.5,239900.0,66107.5787,26494.0,9.054880350267986
488000.0,4.0,3.0,2875.0,0.322,169.7391304347826,82.40257476802657,0.75,239900.0,66107.5787,26494.0,9.054880350267986
385000.0,4.0,3.0,2912.0,0.196,132.21153846153845,82.40257476802657,0.75,531401.0,70851.5692,9512.0,55.866379310344826
338000.0,3.0,2.0,1700.0,0.292,198.8235294117647,82.40257476802657,0.6666666666666666,480700.0,68795.4886,15680.0,30.65688775510204
405000.0,3.0,2.0,2568.0,0.7,157.71028037383178,82.40257476802657,0.6666666666666666,373900.0,61300.4192,12114.0,30.865114743272247
265000.0,4.0,3.0,2020.0,0.202,131.1881188118812,82.40257476802657,0.75,239900.0,66107.5787,26494.0,9.054880350267986
316500.0,3.0,3.0,2190.0,0.699,144.5205479452055,82.40257476802657,1.0,531401.0,70851.5692,9512.0,55.866379310344826
275000.0,3.0,3.0,2044.0,0.381,134.54011741682976,82.40257476802657,1.0,225000.0,54783.5008,27969.0,8.04462083020487
195000.0,5.0,2.0,2329.0,0.219,83.72692142550451,82.40257476802657,0.4,373900.0,61300.4192,12114.0,30.865114743272247
275000.0,3.0,2.0,1632.0,0.196,168.5049019607843,82.40257476802657,0.6666666666666666,480700.0,68795.4886,15680.0,30.65688775510204
110000.0,2.0,1.0,920.0,0.161,119.56521739130434,82.40257476802657,0.5,373900.0,61300.4192,12114.0,30.865114743272247
150000.0,3.0,2.0,1582.0,0.161,94.81668773704172,82.40257476802657,0.6666666666666666,225000.0,54783.5008,27969.0,8.04462083020487
220000.0,4.0,2.0,1544.0,0.233,142.48704663212436,82.40257476802657,0.5,373900.0,61300.4192,12114.0,30.865114743272247
359900.0,3.0,3.0,2304.0,0.209,156.20659722222223,82.40257476802657,1.0,373900.0,61300.4192,12114.0,30.865114743272247
239000.0,3.0,2.0,1586.0,0.245,150.6935687263556,82.40257476802657,0.6666666666666666,531401.0,70851.5692,9512.0,55.866379310344826
279000.0,4.0,2.0,2103.0,0.792,132.66761768901569,82.40257476802657,0.5,225000.0,54783.5008,27969.0,8.04462083020487
235000.0,3.0,2.0,1539.0,0.167,152.69655620532814,82.40257476802657,0.6666666666666666,258000.0,44574.408,28708.0,8.987041939529052
345000.0,4.0,3.0,2552.0,0.212,135.18808777429467,82.40257476802657,0.75,531401.0,70851.5692,9512.0,55.866379310344826
345000.0,4.0,3.0,2634.0,0.25,130.97949886104783,82.40257476802657,0.75,480700.0,68795.4886,15680.0,30.65688775510204
249000.0,3.0,2.0,1780.0,0.188,139.8876404494382,82.40257476802657,0.6666666666666666,480700.0,68795.4886,15680.0,30.65688775510204
260000.0,4.0,3.0,2374.0,4.906,109.51979780960404,82.40257476802657,0.75,480700.0,68795.4886,15680.0,30.65688775510204
385000.0,2.0,3.0,2080.0,2.5,185.09615384615384,82.40257476802657,1.5,373900.0,61300.4192,12114.0,30.865114743272247
340000.0,4.0,3.0,2301.0,0.239,147.76184267709692,82.40257476802657,0.75,175000.0,59933.9447,8184.0,21.38318670576735
189900.0,3.0,2.0,1459.0,0.23,130.1576422206991,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
250000.0,3.0,2.0,1587.0,0.229,157.5299306868305,82.40257476802657,0.6666666666666666,373900.0,61300.4192,12114.0,30.865114743272247
314000.0,3.0,4.0,2207.0,0.19,142.2745808790213,82.40257476802657,1.3333333333333333,239900.0,66107.5787,26494.0,9.054880350267986
219900.0,3.0,2.0,1365.0,0.138,161.0989010989011,82.40257476802657,0.6666666666666666,480700.0,68795.4886,15680.0,30.65688775510204
459000.0,4.0,3.0,3114.0,0.581,147.39884393063585,82.40257476802657,0.75,239900.0,66107.5787,26494.0,9.054880350267986
355000.0,4.0,3.0,2485.0,0.443,142.85714285714286,82.40257476802657,0.75,285000.0,49097.3316,10880.0,26.19485294117647
285000.0,3.0,2.0,1977.0,0.182,144.15781487101668,82.40257476802657,0.6666666666666666,531401.0,70851.5692,9512.0,55.866379310344826
425000.0,3.0,4.0,2914.0,0.429,145.84763212079616,82.40257476802657,1.3333333333333333,239900.0,66107.5787,26494.0,9.054880350267986
250000.0,4.0,2.0,2294.0,1.499,108.9799476896251,82.40257476802657,0.5,239900.0,66107.5787,26494.0,9.054880350267986
419900.0,5.0,3.0,1874.0,0.5,224.06616862326575,82.40257476802657,0.6,373900.0,61300.4192,12114.0,30.865114743272247
236000.0,3.0,2.0,1573.0,0.145,150.03178639542276,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
299900.0,4.0,3.0,2646.0,0.289,113.34089191232049,82.40257476802657,0.75,239900.0,66107.5787,26494.0,9.054880350267986
235000.0,3.0,2.0,1688.0,0.223,139.218009478673,82.40257476802657,0.6666666666666666,531401.0,70851.5692,9512.0,55.866379310344826
399977.0,4.0,3.0,2887.0,0.189,138.54416349151367,82.40257476802657,0.75,531401.0,70851.5692,9512.0,55.866379310344826
320000.0,3.0,2.0,1910.0,0.179,167.5392670157068,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
488000.0,3.0,3.0,2875.0,0.322,169.7391304347826,82.40257476802657,1.0,239900.0,66107.5787,26494.0,9.054880350267986
249900.0,3.0,2.0,1596.0,0.386,156.57894736842104,82.40257476802657,0.6666666666666666,531401.0,70851.5692,9512.0,55.866379310344826
185000.0,3.0,2.0,1557.0,0.273,118.81824020552344,82.40257476802657,0.6666666666666666,285000.0,49097.3316,10880.0,26.19485294117647
475000.0,4.0,2.0,2258.0,0.201,210.36315323294951,82.40257476802657,0.5,480700.0,68795.4886,15680.0,30.65688775510204
370000.0,3.0,4.0,2584.0,1.485,143.1888544891641,82.40257476802657,1.3333333333333333,480700.0,68795.4886,15680.0,30.65688775510204
425000.0,4.0,3.0,3008.0,1.0,141.28989361702128,82.40257476802657,0.75,373900.0,61300.4192,12114.0,30.865114743272247
315000.0,4.0,3.0,1841.0,0.187,171.10266159695817,82.40257476802657,0.75,373900.0,61300.4192,12114.0,30.865114743272247
260000.0,4.0,2.0,2151.0,0.217,120.87401208740121,82.40257476802657,0.5,480700.0,68795.4886,15680.0,30.65688775510204
255000.0,3.0,2.0,1709.0,0.141,149.21006436512582,82.40257476802657,0.6666666666666666,531401.0,70851.5692,9512.0,55.866379310344826
215000.0,3.0,2.0,1545.0,0.177,139.15857605177993,82.40257476802657,0.6666666666666666,225000.0,54783.5008,27969.0,8.04462083020487
298000.0,3.0,2.0,2306.0,0.26,129.22810060711188,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
249000.0,3.0,2.0,1928.0,0.246,129.149377593361,82.40257476802657,0.6666666666666666,531401.0,70851.5692,9512.0,55.866379310344826
250000.0,3.0,2.0,1660.0,0.81,150.6024096385542,82.40257476802657,0.6666666666666666,373900.0,61300.4192,12114.0,30.865114743272247
425000.0,2.0,2.0,1926.0,3.2,220.66458982346833,82.40257476802657,1.0,440000.0,50424.5224,6573.0,66.94051422485927
249900.0,3.0,2.0,1611.0,0.158,155.12104283054003,82.40257476802657,0.6666666666666666,225000.0,54783.5008,27969.0,8.04462083020487
215000.0,3.0,2.0,1540.0,0.304,139.6103896103896,82.40257476802657,0.6666666666666666,373900.0,61300.4192,12114.0,30.865114743272247
249000.0,4.0,3.0,1731.0,0.131,143.8474870017331,82.40257476802657,0.75,225000.0,54783.5008,27969.0,8.04462083020487
344900.0,4.0,3.0,2380.0,0.359,144.91596638655463,82.40257476802657,0.75,239900.0,66107.5787,26494.0,9.054880350267986
220000.0,3.0,2.0,1537.0,0.186,143.1359791802212,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
195000.0,3.0,2.0,1599.0,0.214,121.95121951219512,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
234900.0,3.0,2.0,1637.0,0.158,143.49419670128285,82.40257476802657,0.6666666666666666,175000.0,59933.9447,8184.0,21.38318670576735
389000.0,4.0,3.0,2431.0,0.552,160.0164541341012,82.40257476802657,0.75,373900.0,61300.4192,12114.0,30.865114743272247
295000.0,3.0,2.0,2226.0,0.169,132.5247079964061,82.40257476802657,0.6666666666666666,531401.0,70851.5692,9512.0,55.866379310344826
235000.0,3.0,2.0,1828.0,0.189,128.55579868708972,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
240000.0,3.0,2.0,1656.0,0.206,144.92753623188406,82.40257476802657,0.6666666666666666,373900.0,61300.4192,12114.0,30.865114743272247
299000.0,3.0,2.0,1874.0,1.5,159.55176093916756,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
399900.0,4.0,3.0,2939.0,0.217,136.06668935011908,82.40257476802657,0.75,239900.0,66107.5787,26494.0,9.054880350267986
299900.0,4.0,3.0,1949.0,0.158,153.8737814263725,82.40257476802657,0.75,373900.0,61300.4192,12114.0,30.865114743272247
129900.0,3.0,2.0,2192.0,0.574,59.26094890510949,82.40257476802657,0.6666666666666666,225000.0,54783.5008,27969.0,8.04462083020487
260000.0,3.0,2.0,1468.0,0.189,177.1117166212534,82.40257476802657,0.6666666666666666,373900.0,61300.4192,12114.0,30.865114743272247
325000.0,3.0,2.0,2047.0,0.179,158.76893014167075,82.40257476802657,0.6666666666666666,480700.0,68795.4886,15680.0,30.65688775510204
215000.0,3.0,2.0,1342.0,0.235,160.20864381520119,82.40257476802657,0.6666666666666666,480700.0,68795.4886,15680.0,30.65688775510204
229000.0,3.0,2.0,1786.0,0.212,128.2194848824188,82.40257476802657,0.6666666666666666,225000.0,54783.5008,27969.0,8.04462083020487
149000.0,3.0,2.0,1281.0,0.201,116.31537861046058,82.40257476802657,0.6666666666666666,225000.0,54783.5008,27969.0,8.04462083020487
369000.0,3.0,3.0,2439.0,0.213,151.29151291512915,82.40257476802657,1.0,373900.0,61300.4192,12114.0,30.865114743272247
184900.0,3.0,2.0,1696.0,4.29,109.02122641509433,82.40257476802657,0.6666666666666666,440000.0,50424.5224,6573.0,66.94051422485927
219900.0,3.0,2.0,1423.0,0.173,154.5326774420239,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
299000.0,3.0,2.0,1985.0,1.541,150.62972292191435,82.40257476802657,0.6666666666666666,480700.0,68795.4886,15680.0,30.65688775510204
350000.0,3.0,3.0,2100.0,2.0,166.66666666666666,82.40257476802657,1.0,239900.0,66107.5787,26494.0,9.054880350267986
290000.0,3.0,2.0,1969.0,0.187,147.2828847130523,82.40257476802657,0.6666666666666666,531401.0,70851.5692,9512.0,55.866379310344826
190000.0,3.0,2.0,1556.0,0.212,122.10796915167096,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
199000.0,3.0,2.0,1453.0,0.261,136.9580178940124,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
245000.0,3.0,2.0,1056.0,9.12,232.00757575757575,82.40257476802657,0.6666666666666666,373900.0,61300.4192,12114.0,30.865114743272247
185000.0,3.0,2.0,1238.0,0.375,149.4345718901454,82.40257476802657,0.6666666666666666,225000.0,54783.5008,27969.0,8.04462083020487
399900.0,4.0,3.0,2935.0,0.181,136.25212947189098,82.40257476802657,0.75,239900.0,66107.5787,26494.0,9.054880350267986
264900.0,2.0,3.0,1772.0,0.346,149.4920993227991,82.40257476802657,1.5,531401.0,70851.5692,9512.0,55.866379310344826
250000.0,3.0,2.0,1592.0,0.996,157.03517587939697,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
224900.0,3.0,2.0,1474.0,0.177,152.57801899592945,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
375900.0,4.0,2.0,2200.0,0.508,170.86363636363637,82.40257476802657,0.5,373900.0,61300.4192,12114.0,30.865114743272247
499900.0,3.0,3.0,1874.0,0.213,266.7556029882604,82.40257476802657,1.0,480700.0,68795.4886,15680.0,30.65688775510204
459000.0,4.0,4.0,3058.0,0.23,150.0981033355134,82.40257476802657,1.0,480700.0,68795.4886,15680.0,30.65688775510204
220000.0,3.0,2.0,1734.0,0.394,126.87427912341407,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
469900.0,3.0,3.0,2877.0,0.982,163.32985749044144,82.40257476802657,1.0,175000.0,59933.9447,8184.0,21.38318670576735
499000.0,4.0,3.0,2539.0,0.189,196.5340685309177,82.40257476802657,0.75,480700.0,68795.4886,15680.0,30.65688775510204
265000.0,3.0,1.0,1104.0,5.0,240.03623188405797,82.40257476802657,0.3333333333333333,373900.0,61300.4192,12114.0,30.865114743272247
214900.0,3.0,2.0,1735.0,0.185,123.86167146974063,82.40257476802657,0.6666666666666666,225000.0,54783.5008,27969.0,8.04462083020487
419900.0,4.0,3.0,2218.0,0.16,189.31469792605952,82.40257476802657,0.75,480700.0,68795.4886,15680.0,30.65688775510204
259900.0,3.0,2.0,1364.0,0.145,190.5425219941349,82.40257476802657,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
419900.0,4.0,2.0,2209.0,0.665,190.0860117700317,82.40257476802657,0.5,373900.0,61300.4192,12114.0,30.865114743272247
450000.0,5.0,4.0,4499.0,0.323,100.02222716159146,82.40257476802657,0.8,480700.0,68795.4886,15680.0,30.65688775510204
310735.0,3.0,2.0,1630.0,0.151,190.63496932515338,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
220000.0,3.0,2.0,1605.0,1.03,137.07165109034267,82.40257476802657,0.6666666666666666,277450.0,41020.9647,8995.0,13.875192773738709
286160.0,3.0,2.0,1475.0,0.151,194.00677966101694,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
305661.0,3.0,2.0,1575.0,0.151,194.0704761904762,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
321653.0,4.0,2.0,1740.0,0.151,184.8580459770115,82.40257476802657,0.5,155000.0,45230.209,10195.0,15.203531142717019
199000.0,3.0,2.0,1556.0,0.201,127.89203084832904,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
220000.0,4.0,2.0,1961.0,20.0,112.18765935747068,82.40257476802657,0.5,155000.0,45230.209,10195.0,15.203531142717019
261784.0,3.0,2.0,1522.0,0.151,172.0,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
250000.0,3.0,2.0,2160.0,10.0,115.74074074074075,82.40257476802657,0.6666666666666666,277450.0,41020.9647,8995.0,13.875192773738709
254999.0,4.0,2.0,1655.0,7.51,154.07794561933534,82.40257476802657,0.5,299450.0,48938.1615,8750.0,34.222857142857144
125000.0,3.0,2.0,1216.0,5.01,102.79605263157895,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
120000.0,3.0,2.0,1566.0,0.299,76.62835249042146,82.40257476802657,0.6666666666666666,277450.0,41020.9647,8995.0,13.875192773738709
194500.0,3.0,2.0,1443.0,0.16,134.7886347886348,82.40257476802657,0.6666666666666666,292900.0,76092.2424,21863.0,13.397063531994695
140000.0,3.0,2.0,1181.0,0.23,118.54360711261643,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
285000.0,4.0,3.0,2258.0,0.19,126.21789193976971,82.40257476802657,0.75,175000.0,44436.0932,29932.0,5.846585594013097
150000.0,3.0,2.0,1508.0,1.41,99.46949602122015,82.40257476802657,0.6666666666666666,200000.0,54397.4882,8328.0,24.015369836695484
350000.0,3.0,3.0,1722.0,5.013,203.2520325203252,82.40257476802657,1.0,277450.0,41020.9647,8995.0,13.875192773738709
195000.0,4.0,2.0,2128.0,2.48,91.63533834586467,82.40257476802657,0.5,155000.0,45230.209,10195.0,15.203531142717019
159900.0,2.0,2.0,1344.0,2.0,118.97321428571429,82.40257476802657,1.0,306990.0,57240.9625,10017.0,30.646900269541778
272500.0,3.0,2.0,1652.0,4.98,164.95157384987894,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
309900.0,4.0,2.0,2359.0,0.022,131.36922424756253,82.40257476802657,0.5,232000.0,38772.7468,16646.0,13.937282229965156
115000.0,2.0,1.0,960.0,1.58,119.79166666666667,82.40257476802657,0.5,277450.0,41020.9647,8995.0,13.875192773738709
239900.0,3.0,2.0,1762.0,0.2,136.15209988649264,82.40257476802657,0.6666666666666666,175000.0,44436.0932,29932.0,5.846585594013097
345000.0,3.0,3.0,2120.0,0.205,162.73584905660377,82.40257476802657,1.0,292900.0,76092.2424,21863.0,13.397063531994695
280000.0,4.0,3.0,2310.0,0.21,121.21212121212122,82.40257476802657,0.75,292900.0,76092.2424,21863.0,13.397063531994695
134500.0,3.0,2.0,1157.0,0.17,116.24891961970614,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
249900.0,3.0,2.0,1676.0,0.22,149.1050119331742,82.40257476802657,0.6666666666666666,292900.0,76092.2424,21863.0,13.397063531994695
175000.0,3.0,2.0,1168.0,2.0,149.82876712328766,82.40257476802657,0.6666666666666666,306990.0,57240.9625,10017.0,30.646900269541778
274900.0,3.0,2.0,1630.0,0.151,168.65030674846625,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
420000.0,4.0,4.0,2910.0,0.27,144.3298969072165,82.40257476802657,1.0,292900.0,76092.2424,21863.0,13.397063531994695
225000.0,3.0,2.0,1849.0,2.27,121.6873985938345,82.40257476802657,0.6666666666666666,269000.0,65727.1059,4520.0,59.51327433628319
150000.0,3.0,2.0,1385.0,0.24,108.30324909747293,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
345000.0,3.0,3.0,1941.0,1.63,177.7434312210201,82.40257476802657,1.0,200000.0,54397.4882,8328.0,24.015369836695484
170000.0,3.0,2.0,2000.0,10.0,85.0,82.40257476802657,0.6666666666666666,277450.0,41020.9647,8995.0,13.875192773738709
249900.0,3.0,2.0,2485.0,0.15,100.56338028169014,82.40257476802657,0.6666666666666666,175000.0,44436.0932,29932.0,5.846585594013097
221500.0,4.0,2.0,2100.0,5.0,105.47619047619048,82.40257476802657,0.5,200000.0,54397.4882,8328.0,24.015369836695484
279900.0,4.0,2.0,2095.0,0.19,133.60381861575178,82.40257476802657,0.5,292900.0,76092.2424,21863.0,13.397063531994695
155000.0,4.0,2.0,1608.0,0.36,96.39303482587064,82.40257476802657,0.5,155000.0,45230.209,10195.0,15.203531142717019
210000.0,3.0,1.0,2288.0,1.12,91.78321678321679,82.40257476802657,0.3333333333333333,306990.0,57240.9625,10017.0,30.646900269541778
258000.0,3.0,2.0,1610.0,0.139,160.24844720496895,82.40257476802657,0.6666666666666666,850000.0,82250.0,546.0,1556.7765567765568
149900.0,4.0,2.0,1707.0,0.16,87.8148799062683,82.40257476802657,0.5,175000.0,44436.0932,29932.0,5.846585594013097
193000.0,3.0,2.0,1635.0,0.17,118.0428134556575,82.40257476802657,0.6666666666666666,292900.0,76092.2424,21863.0,13.397063531994695
285610.0,3.0,2.0,1740.0,0.151,164.14367816091954,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
455000.0,3.0,3.0,2597.0,10.0,175.2021563342318,82.40257476802657,1.0,277450.0,41020.9647,8995.0,13.875192773738709
289700.0,4.0,3.0,2479.0,0.268,116.86163775716014,82.40257476802657,0.75,232000.0,38772.7468,16646.0,13.937282229965156
255000.0,3.0,2.0,1727.0,0.17,147.65489287782282,82.40257476802657,0.6666666666666666,292900.0,76092.2424,21863.0,13.397063531994695
295000.0,4.0,3.0,2199.0,0.23,134.1518872214643,82.40257476802657,0.75,292900.0,76092.2424,21863.0,13.397063531994695
250000.0,4.0,2.0,1959.0,0.16,127.61613067891781,82.40257476802657,0.5,249990.0,55587.9463,39817.0,6.278474018635256
212000.0,3.0,2.0,1581.0,0.15,134.09234661606578,82.40257476802657,0.6666666666666666,175000.0,44436.0932,29932.0,5.846585594013097
170000.0,3.0,2.0,1160.0,0.017,146.55172413793105,82.40257476802657,0.6666666666666666,292900.0,76092.2424,21863.0,13.397063531994695
260000.0,3.0,2.0,1893.0,0.16,137.34812466983624,82.40257476802657,0.6666666666666666,175000.0,44436.0932,29932.0,5.846585594013097
265900.0,4.0,3.0,1835.0,20.0,144.90463215258856,82.40257476802657,0.75,155000.0,45230.209,10195.0,15.203531142717019
325000.0,4.0,2.0,2116.0,2.51,153.59168241965975,82.40257476802657,0.5,155000.0,45230.209,10195.0,15.203531142717019
329999.0,5.0,3.0,2556.0,6.1,129.10758998435054,82.40257476802657,0.6,155000.0,45230.209,10195.0,15.203531142717019
246415.0,3.0,2.0,1450.0,0.151,169.94137931034481,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
279990.0,3.0,2.0,1600.0,0.151,174.99375,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
279000.0,3.0,2.0,1705.0,0.151,163.63636363636363,82.40257476802657,0.6666666666666666,155000.0,45230.209,10195.0,15.203531142717019
225000.0,3.0,2.0,1711.0,0.23,131.5020455873758,82.40257476802657,0.6666666666666666,292900.0,76092.2424,21863.0,13.397063531994695
359900.0,3.0,2.0,2500.0,0.21,143.96,82.40257476802657,0.6666666666666666,292900.0,76092.2424,21863.0,13.397063531994695
446036.76,5.0,4.0,2465.0,0.196,180.9479756592292,82.40257476802657,0.8,292900.0,76092.2424,21863.0,13.397063531994695
310500.0,4.0,2.0,2112.0,0.19,147.01704545454547,82.40257476802657,0.5,292900.0,76092.2424,21863.0,13.397063531994695
228500.0,2.0,2.0,1675.0,0.11,136.4179104477612,82.40257476802657,1.0,292900.0,76092.2424,21863.0,13.397063531994695
390000.0,3.0,4.0,2600.0,0.21,150.0,82.40257476802657,1.3333333333333333,292900.0,76092.2424,21863.0,13.397063531994695
356998.0,3.0,2.0,1806.0,0.151,197.67331118493908,82.40257476802657,0.6666666666666666,342688.0,81288.9008,4931.0,69.496653822754
308062.0,3.0,2.0,1556.0,0.151,197.9832904884319,82.40257476802657,0.6666666666666666,342688.0,81288.9008,4931.0,69.496653822754
303801.0,3.0,2.0,1543.0,0.151,196.8898250162022,82.40257476802657,0.6666666666666666,342688.0,81288.9008,4931.0,69.496653822754
323990.0,3.0,2.0,1722.0,0.151,188.14750290360047,82.40257476802657,0.6666666666666666,342688.0,81288.9008,4931.0,69.496653822754
323708.0,3.0,2.0,1689.0,0.138,191.65660153937242,82.40257476802657,0.6666666666666666,342688.0,81288.9008,4931.0,69.496653822754
